DATE,REGION,AGEGROUP,SEX,BRAND,DOSE,COUNT
2021-05-08,,65-74,M,AstraZeneca-Oxford,B,1
2021-05-08,,65-74,M,Moderna,A,1
2021-05-08,,65-74,M,Moderna,B,1
2021-05-08,,65-74,M,Pfizer-BioNTech,A,8
2021-05-08,,65-74,M,Pfizer-BioNTech,B,4
2021-05-08,,75-84,M,Moderna,B,1
2021-05-08,,75-84,M,Pfizer-BioNTech,A,1
2021-05-08,Ostbelgien,18-24,F,AstraZeneca-Oxford,B,1
2021-05-08,Ostbelgien,18-24,F,Moderna,A,2
2021-05-08,Ostbelgien,18-24,F,Pfizer-BioNTech,A,7
2021-05-08,Ostbelgien,18-24,F,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,18-24,M,Pfizer-BioNTech,A,5
2021-05-08,Ostbelgien,25-34,F,Pfizer-BioNTech,A,6
2021-05-08,Ostbelgien,25-34,F,Pfizer-BioNTech,B,5
2021-05-08,Ostbelgien,25-34,M,Pfizer-BioNTech,A,11
2021-05-08,Ostbelgien,35-44,F,Moderna,A,2
2021-05-08,Ostbelgien,35-44,F,Pfizer-BioNTech,A,19
2021-05-08,Ostbelgien,35-44,F,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,35-44,M,AstraZeneca-Oxford,B,1
2021-05-08,Ostbelgien,35-44,M,Moderna,A,4
2021-05-08,Ostbelgien,35-44,M,Pfizer-BioNTech,A,16
2021-05-08,Ostbelgien,35-44,M,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,45-54,F,Moderna,A,21
2021-05-08,Ostbelgien,45-54,F,Pfizer-BioNTech,A,206
2021-05-08,Ostbelgien,45-54,F,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,45-54,M,Moderna,A,39
2021-05-08,Ostbelgien,45-54,M,Pfizer-BioNTech,A,290
2021-05-08,Ostbelgien,55-64,F,AstraZeneca-Oxford,A,92
2021-05-08,Ostbelgien,55-64,F,Moderna,A,15
2021-05-08,Ostbelgien,55-64,F,Pfizer-BioNTech,A,42
2021-05-08,Ostbelgien,55-64,F,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,55-64,M,AstraZeneca-Oxford,A,153
2021-05-08,Ostbelgien,55-64,M,Moderna,A,18
2021-05-08,Ostbelgien,55-64,M,Pfizer-BioNTech,A,57
2021-05-08,Ostbelgien,55-64,M,Pfizer-BioNTech,B,2
2021-05-08,Ostbelgien,65-74,F,AstraZeneca-Oxford,A,10
2021-05-08,Ostbelgien,65-74,F,Johnson&Johnson,C,1
2021-05-08,Ostbelgien,65-74,F,Pfizer-BioNTech,A,3
2021-05-08,Ostbelgien,65-74,F,Pfizer-BioNTech,B,45
2021-05-08,Ostbelgien,65-74,M,AstraZeneca-Oxford,A,7
2021-05-08,Ostbelgien,65-74,M,Pfizer-BioNTech,A,3
2021-05-08,Ostbelgien,65-74,M,Pfizer-BioNTech,B,55
2021-05-08,Ostbelgien,75-84,F,AstraZeneca-Oxford,A,3
2021-05-08,Ostbelgien,75-84,F,Pfizer-BioNTech,A,3
2021-05-08,Ostbelgien,75-84,F,Pfizer-BioNTech,B,17
2021-05-08,Ostbelgien,75-84,M,AstraZeneca-Oxford,A,2
2021-05-08,Ostbelgien,75-84,M,AstraZeneca-Oxford,B,1
2021-05-08,Ostbelgien,75-84,M,Pfizer-BioNTech,B,23
2021-05-08,Ostbelgien,85+,F,Pfizer-BioNTech,B,7
2021-05-08,Ostbelgien,85+,M,Pfizer-BioNTech,A,1
2021-05-08,Ostbelgien,85+,M,Pfizer-BioNTech,B,4
2021-05-08,Wallonia,00-11,F,Pfizer-BioNTech,B,1
2021-05-08,Wallonia,12-15,F,Pfizer-BioNTech,B,1
2021-05-08,Wallonia,16-17,F,Johnson&Johnson,C,1
2021-05-08,Wallonia,16-17,F,Moderna,A,4
2021-05-08,Wallonia,16-17,F,Pfizer-BioNTech,A,24
2021-05-08,Wallonia,16-17,F,Pfizer-BioNTech,B,2
2021-05-08,Wallonia,16-17,M,Pfizer-BioNTech,A,9
2021-05-08,Wallonia,16-17,M,Pfizer-BioNTech,B,2
2021-05-08,Wallonia,18-24,F,AstraZeneca-Oxford,B,2
2021-05-08,Wallonia,18-24,F,Johnson&Johnson,C,10
2021-05-08,Wallonia,18-24,F,Moderna,A,39
2021-05-08,Wallonia,18-24,F,Moderna,B,8
2021-05-08,Wallonia,18-24,F,Pfizer-BioNTech,A,446
2021-05-08,Wallonia,18-24,F,Pfizer-BioNTech,B,71
2021-05-08,Wallonia,18-24,M,Johnson&Johnson,C,9
2021-05-08,Wallonia,18-24,M,Moderna,A,22
2021-05-08,Wallonia,18-24,M,Moderna,B,2
2021-05-08,Wallonia,18-24,M,Pfizer-BioNTech,A,201
2021-05-08,Wallonia,18-24,M,Pfizer-BioNTech,B,46
2021-05-08,Wallonia,18-24,,Pfizer-BioNTech,A,1
2021-05-08,Wallonia,25-34,F,AstraZeneca-Oxford,A,1
2021-05-08,Wallonia,25-34,F,AstraZeneca-Oxford,B,6
2021-05-08,Wallonia,25-34,F,Johnson&Johnson,C,17
2021-05-08,Wallonia,25-34,F,Moderna,A,59
2021-05-08,Wallonia,25-34,F,Moderna,B,12
2021-05-08,Wallonia,25-34,F,Pfizer-BioNTech,A,332
2021-05-08,Wallonia,25-34,F,Pfizer-BioNTech,B,132
2021-05-08,Wallonia,25-34,M,AstraZeneca-Oxford,A,1
2021-05-08,Wallonia,25-34,M,Johnson&Johnson,C,6
2021-05-08,Wallonia,25-34,M,Moderna,A,46
2021-05-08,Wallonia,25-34,M,Moderna,B,1
2021-05-08,Wallonia,25-34,M,Pfizer-BioNTech,A,202
2021-05-08,Wallonia,25-34,M,Pfizer-BioNTech,B,62
2021-05-08,Wallonia,35-44,F,AstraZeneca-Oxford,A,467
2021-05-08,Wallonia,35-44,F,AstraZeneca-Oxford,B,7
2021-05-08,Wallonia,35-44,F,Johnson&Johnson,C,51
2021-05-08,Wallonia,35-44,F,Moderna,A,133
2021-05-08,Wallonia,35-44,F,Moderna,B,5
2021-05-08,Wallonia,35-44,F,Pfizer-BioNTech,A,1057
2021-05-08,Wallonia,35-44,F,Pfizer-BioNTech,B,119
2021-05-08,Wallonia,35-44,M,AstraZeneca-Oxford,A,556
2021-05-08,Wallonia,35-44,M,Johnson&Johnson,C,60
2021-05-08,Wallonia,35-44,M,Moderna,A,121
2021-05-08,Wallonia,35-44,M,Moderna,B,3
2021-05-08,Wallonia,35-44,M,Pfizer-BioNTech,A,941
2021-05-08,Wallonia,35-44,M,Pfizer-BioNTech,B,53
2021-05-08,Wallonia,45-54,F,AstraZeneca-Oxford,A,1763
2021-05-08,Wallonia,45-54,F,AstraZeneca-Oxford,B,7
2021-05-08,Wallonia,45-54,F,Johnson&Johnson,C,268
2021-05-08,Wallonia,45-54,F,Moderna,A,429
2021-05-08,Wallonia,45-54,F,Moderna,B,9
2021-05-08,Wallonia,45-54,F,Pfizer-BioNTech,A,3020
2021-05-08,Wallonia,45-54,F,Pfizer-BioNTech,B,159
2021-05-08,Wallonia,45-54,M,AstraZeneca-Oxford,A,2233
2021-05-08,Wallonia,45-54,M,AstraZeneca-Oxford,B,1
2021-05-08,Wallonia,45-54,M,Johnson&Johnson,C,251
2021-05-08,Wallonia,45-54,M,Moderna,A,429
2021-05-08,Wallonia,45-54,M,Moderna,B,10
2021-05-08,Wallonia,45-54,M,Pfizer-BioNTech,A,3233
2021-05-08,Wallonia,45-54,M,Pfizer-BioNTech,B,113
2021-05-08,Wallonia,55-64,F,AstraZeneca-Oxford,A,896
2021-05-08,Wallonia,55-64,F,AstraZeneca-Oxford,B,3
2021-05-08,Wallonia,55-64,F,Johnson&Johnson,C,202
2021-05-08,Wallonia,55-64,F,Moderna,A,337
2021-05-08,Wallonia,55-64,F,Moderna,B,24
2021-05-08,Wallonia,55-64,F,Pfizer-BioNTech,A,2870
2021-05-08,Wallonia,55-64,F,Pfizer-BioNTech,B,226
2021-05-08,Wallonia,55-64,M,AstraZeneca-Oxford,A,1104
2021-05-08,Wallonia,55-64,M,AstraZeneca-Oxford,B,6
2021-05-08,Wallonia,55-64,M,Johnson&Johnson,C,269
2021-05-08,Wallonia,55-64,M,Moderna,A,318
2021-05-08,Wallonia,55-64,M,Moderna,B,19
2021-05-08,Wallonia,55-64,M,Pfizer-BioNTech,A,2973
2021-05-08,Wallonia,55-64,M,Pfizer-BioNTech,B,208
2021-05-08,Wallonia,65-74,F,AstraZeneca-Oxford,A,248
2021-05-08,Wallonia,65-74,F,AstraZeneca-Oxford,B,1
2021-05-08,Wallonia,65-74,F,Johnson&Johnson,C,69
2021-05-08,Wallonia,65-74,F,Moderna,A,21
2021-05-08,Wallonia,65-74,F,Moderna,B,230
2021-05-08,Wallonia,65-74,F,Pfizer-BioNTech,A,1103
2021-05-08,Wallonia,65-74,F,Pfizer-BioNTech,B,1131
2021-05-08,Wallonia,65-74,M,AstraZeneca-Oxford,A,232
2021-05-08,Wallonia,65-74,M,Johnson&Johnson,C,82
2021-05-08,Wallonia,65-74,M,Moderna,A,13
2021-05-08,Wallonia,65-74,M,Moderna,B,154
2021-05-08,Wallonia,65-74,M,Pfizer-BioNTech,A,939
2021-05-08,Wallonia,65-74,M,Pfizer-BioNTech,B,1028
2021-05-08,Wallonia,75-84,F,AstraZeneca-Oxford,A,49
2021-05-08,Wallonia,75-84,F,AstraZeneca-Oxford,B,2
2021-05-08,Wallonia,75-84,F,Johnson&Johnson,C,35
2021-05-08,Wallonia,75-84,F,Moderna,A,4
2021-05-08,Wallonia,75-84,F,Moderna,B,72
2021-05-08,Wallonia,75-84,F,Pfizer-BioNTech,A,222
2021-05-08,Wallonia,75-84,F,Pfizer-BioNTech,B,1139
2021-05-08,Wallonia,75-84,M,AstraZeneca-Oxford,A,35
2021-05-08,Wallonia,75-84,M,AstraZeneca-Oxford,B,2
2021-05-08,Wallonia,75-84,M,Johnson&Johnson,C,19
2021-05-08,Wallonia,75-84,M,Moderna,A,4
2021-05-08,Wallonia,75-84,M,Moderna,B,26
2021-05-08,Wallonia,75-84,M,Pfizer-BioNTech,A,150
2021-05-08,Wallonia,75-84,M,Pfizer-BioNTech,B,747
2021-05-08,Wallonia,85+,F,AstraZeneca-Oxford,A,18
2021-05-08,Wallonia,85+,F,AstraZeneca-Oxford,B,1
2021-05-08,Wallonia,85+,F,Johnson&Johnson,C,32
2021-05-08,Wallonia,85+,F,Moderna,A,1
2021-05-08,Wallonia,85+,F,Moderna,B,3
2021-05-08,Wallonia,85+,F,Pfizer-BioNTech,A,62
2021-05-08,Wallonia,85+,F,Pfizer-BioNTech,B,378
2021-05-08,Wallonia,85+,M,AstraZeneca-Oxford,A,13
2021-05-08,Wallonia,85+,M,AstraZeneca-Oxford,B,1
2021-05-08,Wallonia,85+,M,Johnson&Johnson,C,14
2021-05-08,Wallonia,85+,M,Moderna,A,2
2021-05-08,Wallonia,85+,M,Moderna,B,2
2021-05-08,Wallonia,85+,M,Pfizer-BioNTech,A,29
2021-05-08,Wallonia,85+,M,Pfizer-BioNTech,B,201
2021-05-09,Brussels,18-24,F,Pfizer-BioNTech,A,3
2021-05-09,Brussels,18-24,F,Pfizer-BioNTech,B,1
2021-05-09,Brussels,18-24,M,Pfizer-BioNTech,A,4
2021-05-09,Brussels,25-34,F,AstraZeneca-Oxford,B,2
2021-05-09,Brussels,25-34,F,Moderna,A,1
2021-05-09,Brussels,25-34,F,Pfizer-BioNTech,A,14
2021-05-09,Brussels,25-34,M,AstraZeneca-Oxford,B,5
2021-05-09,Brussels,25-34,M,Pfizer-BioNTech,A,7
2021-05-09,Brussels,25-34,M,Pfizer-BioNTech,B,1
2021-05-09,Brussels,35-44,F,AstraZeneca-Oxford,A,62
2021-05-09,Brussels,35-44,F,Johnson&Johnson,C,1
2021-05-09,Brussels,35-44,F,Pfizer-BioNTech,A,33
2021-05-09,Brussels,35-44,F,Pfizer-BioNTech,B,2
2021-05-09,Brussels,35-44,M,AstraZeneca-Oxford,A,73
2021-05-09,Brussels,35-44,M,AstraZeneca-Oxford,B,1
2021-05-09,Brussels,35-44,M,Johnson&Johnson,C,1
2021-05-09,Brussels,35-44,M,Pfizer-BioNTech,A,28
2021-05-09,Brussels,35-44,M,Pfizer-BioNTech,B,1
2021-05-09,Brussels,45-54,F,AstraZeneca-Oxford,A,828
2021-05-09,Brussels,45-54,F,AstraZeneca-Oxford,B,5
2021-05-09,Brussels,45-54,F,Pfizer-BioNTech,A,177
2021-05-09,Brussels,45-54,F,Pfizer-BioNTech,B,4
2021-05-09,Brussels,45-54,M,AstraZeneca-Oxford,A,1224
2021-05-09,Brussels,45-54,M,AstraZeneca-Oxford,B,1
2021-05-09,Brussels,45-54,M,Pfizer-BioNTech,A,195
2021-05-09,Brussels,45-54,M,Pfizer-BioNTech,B,2
2021-05-09,Brussels,55-64,F,AstraZeneca-Oxford,A,331
2021-05-09,Brussels,55-64,F,AstraZeneca-Oxford,B,3
2021-05-09,Brussels,55-64,F,Other,A,1
2021-05-09,Brussels,55-64,F,Pfizer-BioNTech,A,41
2021-05-09,Brussels,55-64,F,Pfizer-BioNTech,B,1
2021-05-09,Brussels,55-64,M,AstraZeneca-Oxford,A,451
2021-05-09,Brussels,55-64,M,AstraZeneca-Oxford,B,2
2021-05-09,Brussels,55-64,M,Pfizer-BioNTech,A,42
2021-05-09,Brussels,55-64,M,Pfizer-BioNTech,B,2
2021-05-09,Brussels,65-74,F,AstraZeneca-Oxford,A,68
2021-05-09,Brussels,65-74,F,Pfizer-BioNTech,A,6
2021-05-09,Brussels,65-74,F,Pfizer-BioNTech,B,1
2021-05-09,Brussels,65-74,M,AstraZeneca-Oxford,A,65
2021-05-09,Brussels,65-74,M,AstraZeneca-Oxford,B,1
2021-05-09,Brussels,65-74,M,Pfizer-BioNTech,A,5
2021-05-09,Brussels,65-74,M,Pfizer-BioNTech,B,2
2021-05-09,Brussels,75-84,F,AstraZeneca-Oxford,A,31
2021-05-09,Brussels,75-84,F,Pfizer-BioNTech,B,2
2021-05-09,Brussels,75-84,M,AstraZeneca-Oxford,A,24
2021-05-09,Brussels,75-84,M,AstraZeneca-Oxford,B,1
2021-05-09,Brussels,75-84,M,Pfizer-BioNTech,A,1
2021-05-09,Brussels,75-84,M,Pfizer-BioNTech,B,1
2021-05-09,Brussels,85+,F,AstraZeneca-Oxford,A,11
2021-05-09,Brussels,85+,F,Pfizer-BioNTech,A,3
2021-05-09,Brussels,85+,M,AstraZeneca-Oxford,A,6
2021-05-09,Brussels,85+,M,Pfizer-BioNTech,A,1
2021-05-09,Flanders,18-24,F,Johnson&Johnson,C,1
2021-05-09,Flanders,18-24,F,Pfizer-BioNTech,A,9
2021-05-09,Flanders,18-24,F,Pfizer-BioNTech,B,1
2021-05-09,Flanders,18-24,M,Pfizer-BioNTech,A,8
2021-05-09,Flanders,25-34,F,AstraZeneca-Oxford,A,1
2021-05-09,Flanders,25-34,F,AstraZeneca-Oxford,B,1
2021-05-09,Flanders,25-34,F,Johnson&Johnson,C,2
2021-05-09,Flanders,25-34,F,Moderna,A,1
2021-05-09,Flanders,25-34,F,Pfizer-BioNTech,A,44
2021-05-09,Flanders,25-34,F,Pfizer-BioNTech,B,1
2021-05-09,Flanders,25-34,M,AstraZeneca-Oxford,B,2
2021-05-09,Flanders,25-34,M,Johnson&Johnson,C,2
2021-05-09,Flanders,25-34,M,Moderna,A,1
2021-05-09,Flanders,25-34,M,Moderna,B,1
2021-05-09,Flanders,25-34,M,Pfizer-BioNTech,A,27
2021-05-09,Flanders,25-34,M,Pfizer-BioNTech,B,1
2021-05-09,Flanders,35-44,F,AstraZeneca-Oxford,A,1
2021-05-09,Flanders,35-44,F,Johnson&Johnson,C,1
2021-05-09,Flanders,35-44,F,Moderna,B,1
2021-05-09,Flanders,35-44,F,Pfizer-BioNTech,A,35
2021-05-09,Flanders,35-44,F,Pfizer-BioNTech,B,1
2021-05-09,Flanders,35-44,M,AstraZeneca-Oxford,A,3
2021-05-09,Flanders,35-44,M,AstraZeneca-Oxford,B,1
2021-05-09,Flanders,35-44,M,Johnson&Johnson,C,1
2021-05-09,Flanders,35-44,M,Moderna,B,1
2021-05-09,Flanders,35-44,M,Other,B,1
2021-05-09,Flanders,35-44,M,Pfizer-BioNTech,A,30
2021-05-09,Flanders,45-54,F,AstraZeneca-Oxford,A,2
2021-05-09,Flanders,45-54,F,AstraZeneca-Oxford,B,1
2021-05-09,Flanders,45-54,F,Johnson&Johnson,C,1
2021-05-09,Flanders,45-54,F,Moderna,B,1
2021-05-09,Flanders,45-54,F,Pfizer-BioNTech,A,21
2021-05-09,Flanders,45-54,F,Pfizer-BioNTech,B,2
2021-05-09,Flanders,45-54,M,AstraZeneca-Oxford,A,4
2021-05-09,Flanders,45-54,M,AstraZeneca-Oxford,B,1
2021-05-09,Flanders,45-54,M,Johnson&Johnson,C,3
2021-05-09,Flanders,45-54,M,Other,B,1
2021-05-09,Flanders,45-54,M,Pfizer-BioNTech,A,12
2021-05-09,Flanders,45-54,M,Pfizer-BioNTech,B,1
2021-05-09,Flanders,55-64,F,AstraZeneca-Oxford,A,3
2021-05-09,Flanders,55-64,F,AstraZeneca-Oxford,B,1
2021-05-09,Flanders,55-64,F,Pfizer-BioNTech,A,1399
2021-05-09,Flanders,55-64,F,Pfizer-BioNTech,B,3
2021-05-09,Flanders,55-64,M,AstraZeneca-Oxford,A,2
2021-05-09,Flanders,55-64,M,Johnson&Johnson,C,3
2021-05-09,Flanders,55-64,M,Moderna,B,1
2021-05-09,Flanders,55-64,M,Pfizer-BioNTech,A,1741
2021-05-09,Flanders,55-64,M,Pfizer-BioNTech,B,4
2021-05-09,Flanders,65-74,F,Johnson&Johnson,C,4
2021-05-09,Flanders,65-74,F,Pfizer-BioNTech,A,17
2021-05-09,Flanders,65-74,F,Pfizer-BioNTech,B,1
2021-05-09,Flanders,65-74,M,AstraZeneca-Oxford,A,2
2021-05-09,Flanders,65-74,M,Johnson&Johnson,C,1
2021-05-09,Flanders,65-74,M,Pfizer-BioNTech,A,26
2021-05-09,Flanders,65-74,M,Pfizer-BioNTech,B,2
2021-05-09,Flanders,75-84,F,AstraZeneca-Oxford,A,1
2021-05-09,Flanders,75-84,F,Johnson&Johnson,C,3
2021-05-09,Flanders,75-84,F,Pfizer-BioNTech,A,6
2021-05-09,Flanders,75-84,M,AstraZeneca-Oxford,A,1
2021-05-09,Flanders,75-84,M,Johnson&Johnson,C,3
2021-05-09,Flanders,75-84,M,Pfizer-BioNTech,A,5
2021-05-09,Flanders,75-84,M,Pfizer-BioNTech,B,1
2021-05-09,Flanders,85+,F,Johnson&Johnson,C,10
2021-05-09,Flanders,85+,F,Pfizer-BioNTech,A,2
2021-05-09,Flanders,85+,M,AstraZeneca-Oxford,A,2
2021-05-09,Flanders,85+,M,Johnson&Johnson,C,2
2021-05-09,Flanders,85+,M,Pfizer-BioNTech,A,1
2021-05-09,,16-17,M,Pfizer-BioNTech,B,1
2021-05-09,,18-24,F,Pfizer-BioNTech,A,1
2021-05-09,,18-24,F,Pfizer-BioNTech,B,1
2021-05-09,,18-24,M,Pfizer-BioNTech,B,1
2021-05-09,,25-34,F,Pfizer-BioNTech,A,1
2021-05-09,,25-34,F,Pfizer-BioNTech,B,1
2021-05-09,,25-34,M,Pfizer-BioNTech,A,2
2021-05-09,,25-34,M,Pfizer-BioNTech,B,3
2021-05-09,,35-44,F,AstraZeneca-Oxford,A,1
2021-05-09,,35-44,F,AstraZeneca-Oxford,B,1
2021-05-09,,35-44,F,Pfizer-BioNTech,A,5
2021-05-09,,35-44,M,AstraZeneca-Oxford,A,1
2021-05-09,,35-44,M,AstraZeneca-Oxford,B,1
2021-05-09,,35-44,M,Pfizer-BioNTech,A,2
2021-05-09,,45-54,F,AstraZeneca-Oxford,A,7
2021-05-09,,45-54,F,Pfizer-BioNTech,A,5
2021-05-09,,45-54,M,AstraZeneca-Oxford,A,10
2021-05-09,,45-54,M,Pfizer-BioNTech,A,6
2021-05-09,,55-64,F,AstraZeneca-Oxford,A,4
2021-05-09,,55-64,F,AstraZeneca-Oxford,B,2
2021-05-09,,55-64,F,Pfizer-BioNTech,A,2
2021-05-09,,55-64,F,Pfizer-BioNTech,B,2
2021-05-09,,55-64,M,AstraZeneca-Oxford,A,4
2021-05-09,,55-64,M,Pfizer-BioNTech,A,5
2021-05-09,,55-64,M,Pfizer-BioNTech,B,1
2021-05-09,,65-74,F,AstraZeneca-Oxford,A,3
2021-05-09,,65-74,F,Pfizer-BioNTech,A,1
2021-05-09,,65-74,M,AstraZeneca-Oxford,A,2
2021-05-09,,75-84,F,Pfizer-BioNTech,A,1
2021-05-09,,75-84,M,AstraZeneca-Oxford,A,1
2021-05-09,,75-84,,Pfizer-BioNTech,B,1
2021-05-09,Ostbelgien,35-44,M,Moderna,A,1
2021-05-09,Ostbelgien,75-84,M,Pfizer-BioNTech,B,1
2021-05-09,Wallonia,16-17,F,Pfizer-BioNTech,A,1
2021-05-09,Wallonia,18-24,F,Moderna,B,1
2021-05-09,Wallonia,18-24,F,Pfizer-BioNTech,A,11
2021-05-09,Wallonia,18-24,F,Pfizer-BioNTech,B,2
2021-05-09,Wallonia,18-24,M,Pfizer-BioNTech,A,2
2021-05-09,Wallonia,25-34,F,AstraZeneca-Oxford,B,1
2021-05-09,Wallonia,25-34,F,Pfizer-BioNTech,A,9
2021-05-09,Wallonia,25-34,F,Pfizer-BioNTech,B,1
2021-05-09,Wallonia,25-34,M,Moderna,A,1
2021-05-09,Wallonia,25-34,M,Pfizer-BioNTech,A,3
2021-05-09,Wallonia,35-44,F,AstraZeneca-Oxford,A,1
2021-05-09,Wallonia,35-44,F,Pfizer-BioNTech,A,40
2021-05-09,Wallonia,35-44,F,Pfizer-BioNTech,B,2
2021-05-09,Wallonia,35-44,M,AstraZeneca-Oxford,A,1
2021-05-09,Wallonia,35-44,M,AstraZeneca-Oxford,B,1
2021-05-09,Wallonia,35-44,M,Pfizer-BioNTech,A,27
2021-05-09,Wallonia,45-54,F,AstraZeneca-Oxford,A,2
2021-05-09,Wallonia,45-54,F,AstraZeneca-Oxford,B,1
2021-05-09,Wallonia,45-54,F,Pfizer-BioNTech,A,151
2021-05-09,Wallonia,45-54,F,Pfizer-BioNTech,B,3
2021-05-09,Wallonia,45-54,M,AstraZeneca-Oxford,B,1
2021-05-09,Wallonia,45-54,M,Pfizer-BioNTech,A,156
2021-05-09,Wallonia,55-64,F,AstraZeneca-Oxford,A,2
2021-05-09,Wallonia,55-64,F,Pfizer-BioNTech,A,97
2021-05-09,Wallonia,55-64,F,Pfizer-BioNTech,B,1
2021-05-09,Wallonia,55-64,M,AstraZeneca-Oxford,A,3
2021-05-09,Wallonia,55-64,M,AstraZeneca-Oxford,B,1
2021-05-09,Wallonia,55-64,M,Pfizer-BioNTech,A,107
2021-05-09,Wallonia,55-64,M,Pfizer-BioNTech,B,1
2021-05-09,Wallonia,65-74,F,Pfizer-BioNTech,A,10
2021-05-09,Wallonia,65-74,F,Pfizer-BioNTech,B,1
2021-05-09,Wallonia,65-74,M,Pfizer-BioNTech,A,17
2021-05-09,Wallonia,65-74,M,Pfizer-BioNTech,B,2
2021-05-09,Wallonia,75-84,F,Pfizer-BioNTech,A,4
2021-05-09,Wallonia,75-84,M,Pfizer-BioNTech,A,4
2021-05-09,Wallonia,85+,F,Pfizer-BioNTech,A,3
2021-05-09,Wallonia,85+,M,Pfizer-BioNTech,A,1
2021-05-10,Brussels,16-17,F,Pfizer-BioNTech,A,4
2021-05-10,Brussels,16-17,M,Johnson&Johnson,C,1
2021-05-10,Brussels,16-17,M,Pfizer-BioNTech,A,1
2021-05-10,Brussels,18-24,F,AstraZeneca-Oxford,B,1
2021-05-10,Brussels,18-24,F,Moderna,A,5
2021-05-10,Brussels,18-24,F,Moderna,B,2
2021-05-10,Brussels,18-24,F,Pfizer-BioNTech,A,26
2021-05-10,Brussels,18-24,F,Pfizer-BioNTech,B,14
2021-05-10,Brussels,18-24,M,Moderna,A,4
2021-05-10,Brussels,18-24,M,Pfizer-BioNTech,A,13
2021-05-10,Brussels,18-24,M,Pfizer-BioNTech,B,6
2021-05-10,Brussels,25-34,F,AstraZeneca-Oxford,B,12
2021-05-10,Brussels,25-34,F,Johnson&Johnson,C,3
2021-05-10,Brussels,25-34,F,Moderna,A,26
2021-05-10,Brussels,25-34,F,Moderna,B,8
2021-05-10,Brussels,25-34,F,Other,A,1
2021-05-10,Brussels,25-34,F,Pfizer-BioNTech,A,101
2021-05-10,Brussels,25-34,F,Pfizer-BioNTech,B,16
2021-05-10,Brussels,25-34,M,AstraZeneca-Oxford,B,5
2021-05-10,Brussels,25-34,M,Johnson&Johnson,C,4
2021-05-10,Brussels,25-34,M,Moderna,A,13
2021-05-10,Brussels,25-34,M,Moderna,B,5
2021-05-10,Brussels,25-34,M,Other,A,1
2021-05-10,Brussels,25-34,M,Other,B,1
2021-05-10,Brussels,25-34,M,Pfizer-BioNTech,A,77
2021-05-10,Brussels,25-34,M,Pfizer-BioNTech,B,8
2021-05-10,Brussels,35-44,F,AstraZeneca-Oxford,A,133
2021-05-10,Brussels,35-44,F,AstraZeneca-Oxford,B,20
2021-05-10,Brussels,35-44,F,Johnson&Johnson,C,2
2021-05-10,Brussels,35-44,F,Moderna,A,27
2021-05-10,Brussels,35-44,F,Moderna,B,9
2021-05-10,Brussels,35-44,F,Pfizer-BioNTech,A,492
2021-05-10,Brussels,35-44,F,Pfizer-BioNTech,B,20
2021-05-10,Brussels,35-44,M,AstraZeneca-Oxford,A,169
2021-05-10,Brussels,35-44,M,AstraZeneca-Oxford,B,11
2021-05-10,Brussels,35-44,M,Johnson&Johnson,C,3
2021-05-10,Brussels,35-44,M,Moderna,A,18
2021-05-10,Brussels,35-44,M,Moderna,B,8
2021-05-10,Brussels,35-44,M,Pfizer-BioNTech,A,348
2021-05-10,Brussels,35-44,M,Pfizer-BioNTech,B,13
2021-05-10,Brussels,45-54,F,AstraZeneca-Oxford,A,826
2021-05-10,Brussels,45-54,F,AstraZeneca-Oxford,B,28
2021-05-10,Brussels,45-54,F,Johnson&Johnson,C,2
2021-05-10,Brussels,45-54,F,Moderna,A,262
2021-05-10,Brussels,45-54,F,Moderna,B,12
2021-05-10,Brussels,45-54,F,Other,A,1
2021-05-10,Brussels,45-54,F,Pfizer-BioNTech,A,787
2021-05-10,Brussels,45-54,F,Pfizer-BioNTech,B,22
2021-05-10,Brussels,45-54,M,AstraZeneca-Oxford,A,1217
2021-05-10,Brussels,45-54,M,AstraZeneca-Oxford,B,15
2021-05-10,Brussels,45-54,M,Johnson&Johnson,C,2
2021-05-10,Brussels,45-54,M,Moderna,A,245
2021-05-10,Brussels,45-54,M,Moderna,B,11
2021-05-10,Brussels,45-54,M,Pfizer-BioNTech,A,904
2021-05-10,Brussels,45-54,M,Pfizer-BioNTech,B,31
2021-05-10,Brussels,55-64,F,AstraZeneca-Oxford,A,225
2021-05-10,Brussels,55-64,F,AstraZeneca-Oxford,B,11
2021-05-10,Brussels,55-64,F,Johnson&Johnson,C,7
2021-05-10,Brussels,55-64,F,Moderna,A,117
2021-05-10,Brussels,55-64,F,Moderna,B,54
2021-05-10,Brussels,55-64,F,Pfizer-BioNTech,A,183
2021-05-10,Brussels,55-64,F,Pfizer-BioNTech,B,242
2021-05-10,Brussels,55-64,M,AstraZeneca-Oxford,A,261
2021-05-10,Brussels,55-64,M,AstraZeneca-Oxford,B,7
2021-05-10,Brussels,55-64,M,Johnson&Johnson,C,3
2021-05-10,Brussels,55-64,M,Moderna,A,124
2021-05-10,Brussels,55-64,M,Moderna,B,46
2021-05-10,Brussels,55-64,M,Other,A,1
